idea_text,label,source
"Frill Clothing - Business Idea: designers and producers of custom clothing for college sororities . Creating looks that empower young women, Frill Clothing designs unified and defined clothing for sorority girls.",1,SharkTank
"The Twin Z Pillow - Business Idea: a pillow that is specially designed to aid mothers of multiple children feed two children simultaneously . Momâ€™s of twins, your prayers have been answered! The Twin Z Pillow is the FIRST and ONLY pillow for twins out there on the market today. The pillow has up to six uses; it can be used for breastfeeding and bottle feeding, tummy time, for support, for momâ€™s as a pregnancy pillow and toddlers too. All in all itâ€™s the perfect, most convenient soft pillow for mothers with multiples.Â This cushion is suitable for all sized babies and has a removable washable cover that can be put into any washer machine and dryer combination. Life EASIER for Momâ€™s with multiples!",1,SharkTank
Keen Home - Business Idea: air vents for smart homes that can control air flow to individual areas,1,SharkTank
"LuminAID - Business Idea: an inflatable, solar powered lighting device",1,SharkTank
Scholly - Business Idea: an app that helps match students to scholarships,1,SharkTank
Taaluma Totes - Business Idea: backpacks made from traditional fabrics from various countries,0,SharkTank
Balm Chicky Balm Balm - Business Idea: a lip balm container with a secondary tip for sharing with others without spreading germs,0,SharkTank
"BedJet - Business Idea: a climate control system for maintaining beds at a desired temperature . Weâ€™ve all been there. Canâ€™t sleep because you are eitherÂ too hot or too cold. If only there was something you could do that would instantly make sleeping in your bed comfortable on any of these given nights. Your solution,Â is here. BedJet is a luxury climate control system that cools or heats within your bed. Itâ€™s especially perfect for couples who have opposite tastes for surrounding temperatures, as BedJet can control the climate of both sides of the bed. No, for real, one side can be cool and the other side warm.",0,SharkTank
"Drain Strain - Business Idea: a sink stopper that keeps drains free from hair clogs . Tired of clogged drains? Drain Strain, the Never Clog Drain System is the solution to this annoying and costly problem. With Drain Strain, say good bye to high cost plumber calls and environmentally harmful chemicals for pouring use down your drain. Drain Strain is also preventative in terms of losing valuables such as jewelry and contacts. Drain Strain is easy to install and uninstall too! Just â€œTurn, Lift & Clickâ€.",1,SharkTank
"Fresh Patch - Business Idea: a delivery service for patches of live grass for pet owners without yards . Fresh Patch is real grass and the perfect training solution for your new puppy. Alternative to the traditional pee pad, Fresh Patch uses natural grass, grabbing you petâ€™s instinctive attention. Fresh Patch is full disposable, requiring no emptying, cleaning or disinfecting. Since itâ€™s real grass here, it naturally absorbs urine and controls odors. Itâ€™s also very convenient, eco-friendly and very much affordable. Get your Fresh Patch today!",1,SharkTank
BeverageBoy - Business Idea: a beverage koozie that floats in water,1,SharkTank
"FunBites - Business Idea: plastic devices for cutting food into fun shapes for children who are picky eaters . Are your kids picky when it comes to eating healthy food or any food in generalÂ you know they would like if they just tried it? Funbites gives you a fighting chance! Funbites food cutter turns normal food into bite-sized fun shaped your children can enjoy. Coming in a variety of cool shapes and colors, Funbites is strong, durable and made in the USA. They are perfect for pancakes, deli meat, grilled cheese, quesadillas, burgers and more!",1,SharkTank
"Himalayan Dog Chew - Business Idea: high nutrient dog treats made from specially processed yak cheese . OriginallyÂ createdÂ from an ancient Himalayan recipe, Himalayan Dog Chew are hard cheese snacks made of Yak and Cow Milk editable for all sized dogs. Containing all natural products and no preservatives, Himalayan Dog Chews are a healthy, high quality dog chew sure to give your pet plenty of eating entertainment.",0,SharkTank
The Lip Bar - Business Idea: a line of lipsticks in nontraditional colors . Create any customized lipstick shade with the Lip Bar. Perfect for women looking for that unique and creative shade of lipstick.,0,SharkTank
Eve Drop - Business Idea: a sliding clip that raises Christmas lights behind the eaves on a roof when out of season so they don't need taken down and rehung each year . NEVER hang your Christmas lights again. That is undoubtedly appealing to those whoÂ put up and take downÂ their Christmas lights every year.Â With Eve Drop Christmas Light Hangers you install the savvy light hangers once and then never again. After the holiday season you simply slide your lights up in seconds and hide them away under your eaves. Permanent Christmas lights. Life hack accomplished.,0,SharkTank
"Hoppy Paws - Business Idea: stamp kits for simulating tracks left by holiday characters such as Santa's reindeer or the Easter Bunny . Create a new family tradition this Christmas and surprise your children with proof of a visit from Santa with Hoppy Paws stamp kit. Hoppy Paws â€œSantaâ€™s Reindeer Hoof Print Stamp Kitâ€ includes a stamp kit, mixing tray and a secret powderÂ to create a life sized, realistic Santaâ€™s reindeer hoof print. Hoppy Paws will also offer more of a library next year with Santaâ€™s Elf, the Easter Bunny, the Tooth Fairy and more!",1,SharkTank
"Q-Flex - Business Idea: a personal acupressure device . Â Suffer from body soreness? Wife wonâ€™t give you a massage? A self acupressure massage device, the Q-Flex is designed to relieve common stress and tension by simply applying pressure to specific points of your body. It isÂ light in weight, durable and so easy anyone can use it. The Q Flex AcupressureÂ is made from high quality polycarbonate material which lets the device bend just enough without breaking.",1,SharkTank
"The Mensch on a Bench - Business Idea: an alternative to The Elf on the Shelf for Jewish families . Another tradition for Hanukkah intended to bring families together, Mensch on a Bench was created by a father who wanted to teach his kids the meaning of the Jewish holiday, all while starting a new holiday tradition. The Mensch on a Bench set includes a 12â€³ plush Moshe doll, a hardcover book and removable bench.",1,SharkTank
"Biaggi - Business Idea: a line of collapsible, folding luggage designed to save space when not in use . EveryoneÂ with traditional luggage wishes that when they are not traveling their luggage would just disappear. Itâ€™s bulky, awkward and takes up way too much space. Enter . A line of collapsable, convenient, folding wheel luggage thatÂ you can easily store anywhere in the house when youâ€™re not using it.",1,SharkTank
"Gameday Couture - Business Idea: fashionable sports team wear for women . Lady alumni, love sports but hateÂ the clothing? Well, the answer to your ugly jersey wearing woes has arrived. Gameday Couture has created aÂ fashion lineÂ of collegiate gameday apparel designed specificallyÂ for women. With over 35 university licenses available, finally you can proudly represent your team in style!",1,SharkTank
"Soaps Washes and Grooming Essentials - Business Idea: an exfoliating and moisturizing soap bar specially formulated for men . From an award winning estheticianÂ comeÂ Soap Washes and Grooming Essentials. SWAG for short, are soapÂ products for men that exfoliate and moisturize sensitiveÂ skin to reduce razor burn and hair bumps. Itâ€™s natural, handcrafted, contains high quality ingredients and Barber and Physician approved.",0,SharkTank
"Zipz - Business Idea: a proprietary container and brand for a single serving of wine, similar to Copa di Vino but in a resealable glass . Zipz Wine is the industryâ€™s answer to portable single serving wine that aluminum cans were for the soda industry.Â Its container is extremely durable with a high quality plastic vessel that looks identical to glassware. Zipz also has a patented CleanWrap technology that preserves the freshness and shelf life of this revolutionary wine product.",1,SharkTank
"Earth Log - Business Idea: an environmentally friendly recycled firelog . an organic, cleaner-burning firelog with better odors",1,SharkTank
"Kitchen Safe - Business Idea: a container with a timer-lock closure to keep tempting food or items out of reach . Say hello to Kitchen Safe, the time locking container. Toted as a tool to build good habits and self discipline, the Kitchen Safe is intended to do more than just lock away the cookies from little Johnny until after dinner. Get creative with the TV remote and Xbox controller too. Man am I glad this wasnâ€™t invented during the 90s.",1,SharkTank
"MagicCook - Business Idea: a portable cooking device that uses an instant heat pack to cook foods or liquids, not requiring power or fire . The Magiccook is a container that uses an instant heat pack to cook foods or liquids conveniently. Itâ€™s perfect for camping, fishing, hunting, boating, truck drivers, construction workers, field workers, hiking, at the office desk, anytime on the go, emergency situations and more.",1,SharkTank
Off the Cob - Business Idea: tortilla chips made with sweet corn instead of grain corn . corn tortilla chips manufactured from sweet corn as opposed to grain corn,0,SharkTank
"Bantam Bagels - Business Idea: mini bagel balls filled with varieties of cream cheese . Bagel lovers UNITE! Bantam Bagels are compact ball shaped bagels pre-filled with artisan cream cheese. With 15 flavors ranging from your traditional â€œEverythingâ€ to â€œCookies and Milkâ€, these mini New York bagels are crispy, chewy and convenient. Perfect morning snack for when you are on the go and do not want to deal with the messy process of applying the cream cheese yourself. You are all in for a treat.",1,SharkTank
"Coffee Meets Bagel - Business Idea: an online dating service that uses social media aspects to match singles . While it is easy to say â€œyetâ€ another dating app,Â contrast to the hookupÂ friendlyÂ  and Â offers another take at the realm of online dating. The conceptÂ ofÂ Â is simply getting setup with a profile andÂ networking through your social circle of friends to find a potential love interest. It takes out the arguably strange and shameful stigma that comes with the territory of online dating, and instead brings in a bit of that human element. It can virtually be compared to meeting a friend of a friend at a dinner party.",0,SharkTank
"Doorman - Business Idea: a service that re-delivers packages ordered online during hours convenient to the customer . Never miss a package delivery ever again!  allows you toÂ schedule deliveries as late as midnight, 7 days a week! Perfect it you work late or do not want to be strapped to the inconvenient traditional delivery times. Try your first package for free with the",1,SharkTank
"SkinnyShirt - Business Idea: a cross between a button-down shirt and a camisole specially designed to reduce bulk .  SkinnyShirt gives you a collared shirt without the clunky bunchiness a normal collared shirt gives you. Skinny Shirt is perfectly knit cami combined with a favorite button down. 90% nylon and 10% spandex, the SkinnyShirt body is a stretchy knit that smoothes and better shapes around your figure. It can be paired with just about anything in your closet such as v-necks, crew necks, cardigans, shift dresses, blazers and more.",0,SharkTank
"Heidi Ho - Business Idea: a dairy-free line of plant-based cheese spreads . If you are on a dairy-free diet and miss being able to eat cheese, Heidi Ho offers a dairy-free line of plant-based cheese spreads.  Heidi Ho products are dairy and gluten free, & many of them are also soy free. The cheese is made from organic nuts, seeds, vegetables, and herbs and spices.",1,SharkTank
"Pipsnacks - Business Idea: a line of organic mini-popcorn snacks . Love the branding and packaging with this product. All natural, gluten free and selected as Oprahâ€™s â€œfavorite thingâ€ in 2012, Pipcorn is a delicious alternative to popcorn. The snack is non-GMO, vegan friendly and whole grain. Best of all? It does not get stuck in your teeth! Pipcorn is available in Truffle, Sea Salt, Kettle and Rosemary flavors.",1,SharkTank
"Squatty Potty - Business Idea: a footstool that puts the user of a western toilet in a squatting position for more natural, healthier bowel movements . Apparently, weâ€™ve been going to the bathroom all wrong! As ridiculous as it sounds, bad toilet posture negatively affects your health (consitipation, hemorroids, bloating, IBS, etc.). Use the toilet right with Squatty Potty for fast and easy elimination. Ecco and Tao Bamboo are available in both 7â€³ and 9â€³ sizes.",1,SharkTank
Storm Stoppers - Business Idea: protective window coverings for use during hurricanes as an alternative to plywood . Storm Stoppers are protective window coverings for use during strong storms or hurricanes as an alternative to plywood. The product is lightweight and you do not need screws or bolts to install them.,0,SharkTank
"Beardbrand - Business Idea: a kit of facial hair maintenance products . While Lori Greiner does not get the beard thing, that doesnâ€™tÂ negate the fact Beardbrand created some solid grooming products for the lifestyle. Established in 2012, BeardbrandÂ produces beard oils that are made from high quality all natural ingredients that soften, give shine and smell great.",0,SharkTank
Myself Belts - Business Idea: a velcro belt specially designed for young children . a velcro belt specially designed for young children,1,SharkTank
SingTrix - Business Idea: a karaoke system with pitch correction and various vocal effects . The guys that created Guitar Hero whipped up another gem with SingTrix. SingTrix is a decked out karaoke system with pitch correction technology and includes various vocal effects to make you sound like a legitimate rock star. You no longer have to down the hard stuff just to gather the courage to sing a few tunes.,0,SharkTank
"Titin - Business Idea: a weighted workout shirt designed to increase exercise performance . Titin is a comfortable, weighted workout shirtÂ perfect forÂ the fitness buff.Â It is naturally fitted and geared to focus on the surrounding upper body major muscle groups. Titin is mentioned toÂ noticeably increase your endurance, running speed and overall athleticism.",1,SharkTank
"Bottle Breacher - Business Idea: beer bottle openers made from 50 caliber bullets . Do you or someone you know have issues opening bottles with style? Bottle Breachers can help fix that with their handcrafted 50 caliber bottle openers. Not only do they look cool on their own, but they can look even better with some personalized engraving.",1,SharkTank
"Man-Pack - Business Idea: a multipurpose messenger bag for men . Men, do you wish you had a manly bag that you could use to hold all of your daily essentials? Man-Pack is your answer. Itâ€™s a multipurpose messenger bag for men.  Man-Packs are available in either canvas or leather. They are designed to hold a laptop or tablet, a water bottle, flashlights, pens, and other various items.",0,SharkTank
Priority One Canine - Business Idea: professionally trained canine bodyguards . Ever wished you could have a bodyguard to protect you and your loved ones? Priorty One Canine offers professionally trained canine bodyguards. The dogs are not simply guard dogs but are well-trained family pets.,0,SharkTank
The Natural Grip - Business Idea: a hand grip designed to help the user better handle fitness equipment . Natural Grips were designed to protect your palms from rips when lifting weights and crossfit training. The grips are made from a 100% zinc oxide cotton tape and are available in a variety of sizes and colors. a hand grip designed to help the user better handle fitness equipment,1,SharkTank
Bottle Bright - Business Idea: an effervescent tablet for cleaning water bottles and other drinking containers,1,SharkTank
"Evrewares - Business Idea: reusable fabric sticker accessories such as humorous ties . Conceived from a mix passion for art and innovation (and admittedly some red wine),  are the Worldâ€™s First Sticky Accessory to the Plain White Tee. Far from a traditional stricker, evREwares are durable, reusable, interchangeable and do not leave any left-over sticker residue when removed. They are easy to take off and put right back on for creative repositioning. evReware ties come in a variety of stickers perfect for babys, kids and adults alike!",1,SharkTank
"Scratch & Grain Baking Co. - Business Idea: kits with premeasured natural ingredients for making homemade cookies . Started by an unfortunate baking experience involving a mom, her kids and cookies that tasted like cardboard, Scratch & Grain Baking Company offers baking kits for amazingly delicious treats.  contain all-natural and GMO-Free ingredients. Most of these ingredients are certified organic and kids wonâ€™t even taste the difference because they are that good. Some of the Scratch and Grain baking kit flavors include Chocolate Chip, Classic Sugar, Oatmeal Raisin, Snicker Doodle, Chocolate Truffle and Chewy Peanut Butter!",1,SharkTank
"Vestpakz - Business Idea: a combination backpack and vest for schoolchildren . Vestpakz, an innovative and quality back pack was originally invented by an inspired Sixth Grader, Christen Wooley about 15 years ago. Vestpakz saves space and protects your back even more importantly. They are perfect for school or plain recreational fun. The Vestpak is licensed by  back pack and comes equipped with two front zippered pockets and side slip pockets. It is lightweight and the fabric is water fabric. A really cool product created by an American young mind!",0,SharkTank
FunCakes Rental - Business Idea: fake wedding cakes . fake wedding cakes,0,SharkTank
"Paper Box Pilots - Business Idea: decorative stickers to make cardboard boxes look like vehicles . It really it true that all kids can have fun with a cardboard box. The possibilities are endless. Paper Box Pilots expands on this ideaÂ with their cardboard kits (includes box, stickers, guide and plans) that build out to look like a realÂ airplane, firetruck and race car. Your kids will love it.",1,SharkTank
"Reviver - Business Idea: freshening wipes for masking odors on clothing . Reviver offers freshening wipes for masking odors on clothing from the likes of smoking, that morning workout, and lunch at the Fish House. These wipes are for your clothes what gum is for your breath. Reviver also has wipes available for household pets that donâ€™t take too kindly to bath time.",1,SharkTank
Table Jacks - Business Idea: a way to fix wobbly tables . a way to fix wobbly tables,0,SharkTank
"Jungle JumpaRoo - Business Idea: a play structure for kids . Jungle Jumparoo is that backyard play structure that all the kids in the neighborhood gravitate to. Perfect for all ages to climb, swing, bounce and jump all at the same time, the Jungle Jumparoo has a safe sturdy base and encourages fun exercise for children. 10 minutes jumping on this thing is the equivalent to 33 minutes running.",0,SharkTank
"SunStaches - Business Idea: novelty sunglasses with attached facial accessories . Got a party to attend, but want to hide your everyday identity â€“ Sun Staches has what you need â€“ sunglasses with mustaches â€“ novelty sunglasses with attached facial accessories.",1,SharkTank
The Caddy Girls - Business Idea: a company that provides all-female golf caddys . a company that provides all-female golf caddys,0,SharkTank
"The Red Dress Boutique - Business Idea: an online mail-order service for afforable, fashionable outfits . an online mail-order service for afforable, fashionable outfits",1,SharkTank
"BeatBox Beverages - Business Idea: an innovative brand of box wine . Beatbox is an innovative, vibrant wine based cocktail compacted into a nifty old school boom box looking thing. Made with orange wine,Â each BeatBox contains over 7 bottles worth of mixed drink. It comes in Blue Razzberry Lemonade, Crandberry Limeade, Box Aâ€™Rita and Texas Sweet Tea flavors. Letâ€™s get this party started.",1,SharkTank
EmergenSee - Business Idea: a personal security system smartphone app . a personal security system smartphone app,0,SharkTank
Honeyfund - Business Idea: a crowdfunding service that allows wedding guests to donate money toward the honeymoon trip rather than purchase traditional gifts . a crowdfunding service that allows wedding guests to donate money toward the honeymoon trip rather than purchase traditional gifts,1,SharkTank
Oilerie USA - Business Idea: a chain of specialty olive oil stores . a chain of specialty olive oil stores,0,SharkTank
"DrumPants - Business Idea: touch sensors you wear on your body that play music . With touch sensors you wear on your body, DrumPants is wearable technology that triggers over 100 built-in sounds including percussion, synthesizers, pianos and more.Â Jam anywhere with your headphones or external speakers and record your beats via apps like Loopy. Use DrumPants to play music in new ways and change the way you interact while out in the world today!",0,SharkTank
"Heart Pup - Business Idea: a wearable sling for carrying a dog . Heart Pup is a fashionable, convenient and wearable scarf sling made from Italian cashmere wool. The dog sling comes with ergonomic wide knit fabric straps on both shoulders and holds your pet handsfree up to 26 pounds. With a Heart Pup dog carrier, take your best animal friend out and about with you where ever you go.",1,SharkTank
Ninja Cards - Business Idea: a game similar to darts that uses special throwing cards . Like darts? Like Ninjas? Well then do we have the perfect recreational activity for you. Ninja Cards is an addictive target card throwing game that is fun for all ages. The game comes with one 24Ã—24 board and one pack of 15 throwing cards.,0,SharkTank
"SoapSox - Business Idea: plush toys that work as bath sponges . SoapSox washcloths are plush toys and the next generation of bath time washcloths for kids. Invented by two dads and approved by moms everywhere, your kids will have fun in the bath with these soft, vibrant and colorful animal characters and get clean at the same time. Great for the nervous little bathers.",0,SharkTank
"Kronos - Business Idea: premium golf putters . For all you golfers who happen to be Kill Bill fans, Kronos is like the Hattori Hanzo of golf putters. For anyone else who doesnâ€™t get the reference, Kronos are beautifully designed, hand polished, premium built,  golf putters. They are assembled by the worldâ€™s finest craftsmen using only the best techniques with the highest quality materials. Not all putters are created equally.",1,SharkTank
"Roominate - Business Idea: a construction set toy . Roominate is a brain stimulating, award winning toy perfect for aspiring young kids who love to learn and have fun. ItÂ is affiliated with STEM, touching on critical thinking within the Science, Tech, Engineering and Math fields. Roominate is toted as an open-ended version of LEGOs.",1,SharkTank
"The Floating Mug Co. - Business Idea: mugs and glasses with built-in coasters . Grand in idea yet simple and functional in design, The Floating Mug is aÂ smart mug that lets moisture roll down the side instead of building up liquid and spilling on you at the base. This is an absolute winner of a gift, especially for folks who have grown accustom to coffee spillage while on the go or at the office desk.",0,SharkTank
Wedding Wagon - Business Idea: a van used as a mobile wedding chapel . a van used as a mobile wedding chapel,0,SharkTank
Amber - Business Idea: a cellphone charging station . a cellphone charging station,0,SharkTank
"Bombas - Business Idea: quality athletic socks . Bombas are really REALLY comfortable and quite possibly the only socks youâ€™ll ever want to wear for the rest of your life. BombasÂ are offered in ankle and calf form and they come in different sizes. There is an assortment of colors and they are available for Men, Women and Kids.",1,SharkTank
Hammer & Nails - Business Idea: a masculine nail salon . a masculine nail salon,0,SharkTank
"Sleeping Baby - Business Idea: sleepwear for newborns that imitates the protection of the womb so they don't wake as easily . Any parent who has been through the rounds of raising a newborn knows how important swaddling a baby is. Swaddling isÂ the art of snugly wrapping a baby in a blanket for warmth and security, imitating their environment in the womb. Sleeping Baby is fantastic because itâ€™s swaddle-like, easy and wearable ready to go sleepwear.",1,SharkTank
Baker's Edge - Business Idea: innovative baking pans and accessories,0,SharkTank
BZbox - Business Idea: collapsible storage boxes . collapsible storage box design,1,SharkTank
Foot Fairy - Business Idea: an iPad app which measures your child's foot size . an iPad app which measures your childâ€™s foot size,1,SharkTank
Tie-Not - Business Idea: a water balloon filling and tying device . water balloon filler and tying device,0,SharkTank
Bon Affair - Business Idea: a premium wine spritzer . a premium wine spritzer,1,SharkTank
Cinnaholic - Business Idea: custom gourmet cinnamon rolls . custom gourmet cinnamon rolls,1,SharkTank
Hargitt Marine Services - Business Idea: a treasure hunter who wants funding to salvage cargo from a sunken ship . a treasure hunter who wants funding to salvage cargo from a sunken ship,0,SharkTank
"Oru Kayak - Business Idea: a kayak that can be folded into a compact suitcase . This is not just any ordinary Kayak. Itâ€™s a foldable, portable Kayak that performs with the best of â€˜em. All you need is 5 minutes to take it from backpackÂ to a boat. Aside from its convenience, itâ€™s highly durable as well. The Oru is offered in two models. The Bay and the premium Bay+.",1,SharkTank
Angellift - Business Idea: facial lifting strips . facial lifting strips,1,SharkTank
HangEase - Business Idea: a folding plastic clothes hanger . a folding plastic clothes hanger,1,SharkTank
Susty Party - Business Idea: eco-friendly party supplies . eco-friendly party supplies,0,SharkTank
The Bouqs Company - Business Idea: simplified floral bouquets . simplified floral bouquets,0,SharkTank
"Cerebral Success - Business Idea: a brain supplement designed to enhance focus, memory, and mental energy . a brain supplement designed to enhance focus, memory, and mental energy",1,SharkTank
Crio - Business Idea: a brewed drink made from cocoa beans . brewed drink made from cocoa beans,0,SharkTank
Mo's Bows - Business Idea: handmade bowties . handmade bowties,0,SharkTank
Rugged Maniac - Business Idea: an obstacle race event . an obstacle race event,1,SharkTank
Fort Magic - Business Idea: a building and construction toy . a building and construction toy,0,SharkTank
"iLumi - Business Idea: a versatile home lighting system controlled from a smartphone . Toted as the worldâ€™s smartest lights, iLumi is pre-programmed LED lighting that can be screwed into any existing fixture and wirelessly controlled by phone app. iLumi allows you to really set the mood and customize the lighting for every setting type. Great features are its simulated sunrise and ability to sync to the beat of any music.",1,SharkTank
Intelli-Stopper Technology - Business Idea: a wine bottle stopper with an indicator that shows if there is air inside . a bottle stopper with an indicator that shows if there is air inside,0,SharkTank
ZooBean - Business Idea: a subscription service for children's books . subscription service for childrenâ€™s books,1,SharkTank
Fun Time Express - Business Idea: a trackless train ride for malls . a trackless train ride for malls,1,SharkTank
PowerPot - Business Idea: a cooking pot that generates electricity as you heat up water . a cooking pot that generates electricity as you heat up water,1,SharkTank
Quickstop Fire Sprinkler Tools - Business Idea: a simple tool to immediately stop water from a fire sprinkler . a simple tool to immediately stop water from a fire sprinkler,0,SharkTank
Taylor Robinson Music - Business Idea: an online platform for finding music instructors . an online platform for finding music instructors,0,SharkTank
"Happy Feet - Business Idea: fanciful slippers . If you are a slippers in the home kind of person, Happy Feet areÂ right up your alley. With superior quality and uniquelyÂ plumpÂ by design, Happy Feet slippers are ULTRA comfortable fuzzy slippers for both him and her. They are available in the Original Happy Feet design, Animal Characters, Holiday Themed Animals and your favorite sports teams. Aside from looking damn comfortable, these fat slippers keep your feet warn.",1,SharkTank
Hold Your Haunches - Business Idea: leggings with a built-in shaper . leggings with a built-in shaper,1,SharkTank
Lord Nut Levington - Business Idea: gourmet peanuts . gourmet peanuts,0,SharkTank
Velocity Signs - Business Idea: robotic sign waving machines . robotic sign waving machines,1,SharkTank
Kodiak Cakes - Business Idea: a whole grain flapjack and waffle mix . a whole grain flapjack and waffle mix,0,SharkTank
Monkey Mat - Business Idea: a portable fabric floor covering . a portable fabric floor covering,1,SharkTank
Plated - Business Idea: a service that delivers pre-measured ingredients for various recipes to your door . a service that delivers pre-measured ingredients for various recipes to your door,1,SharkTank
The Paint Brush Cover - Business Idea: a device that prevents paintbrushes from drying out . a device that prevents paintbrushes from drying out,1,SharkTank
Chapul - Business Idea: energy bars made with cricket proteins . energy bar made of cricket proteins,1,SharkTank
Garage Door Lock - Business Idea: a locking system for garage doors . garage door locking system,1,SharkTank
MorningHead - Business Idea: a cap for curing bed head hair . a cap for curing bed head hair,0,SharkTank
Packback Books - Business Idea: a digital textbook rental service . a digital textbook rental service,1,SharkTank
"Boo Boo Goo - Business Idea: a colored, waterproof liquid bandage . a colored, waterproof liquid bandage",1,SharkTank
Define Bottle - Business Idea: a water bottle specially designed for infusing fresh fruit flavor . a water bottle specially designed for infusing fresh fruit flavor,0,SharkTank
Henry's Humdingers - Business Idea: spicy flavored honeys . spicy flavored honeys,1,SharkTank
iReTron - Business Idea: an electronics recycling service . electronics recycling service,1,SharkTank
"RevoLights - Business Idea: an innovative lighting system for bicycles . Menâ€™s Journal calls it â€œThe best bike lighting system in the world.â€ Revolights doesnâ€™t just look cool, it operates cool too. Revolights is revolutionary design for bikes that provides a fully functional headlight, brakelight and true 360 degree visibility. Some other awesome features is that it is water resistant, theft resistant and charges via USB connectivity.",1,SharkTank
Squeeky Knees - Business Idea: clothing for crawling babies with built-in squeakers in the knees . clothing for crawling babies with built-in squeakers in the knees,0,SharkTank
The Buffer Bit - Business Idea: a shoe buffing pad that attaches to a power drill . a shoe buffing pad that attaches to a power drill,0,SharkTank
U-Lace - Business Idea: interchangeable mix and match shoelaces for easily changing the look and style of sneakers . interchangable mix and match shoelaces for easily changing the look and style of sneakers,1,SharkTank
Bambooee - Business Idea: bamboo paper towels that are washable and reusable . bamboo paper towels that are washable and reusable,1,SharkTank
Buzzy4Shots - Business Idea: a device that uses vibration to numb skin in preparation for medical shots . a device that uses vibration to numb skin in preparation for medical shots so they donâ€™t hurt,0,SharkTank
Cheek'd - Business Idea: a unique dating service,0,SharkTank
ZipIt - Business Idea: a fitted sheet and sleeping bag combo for making beds quickly and easily . a fitted sheet and sleeping bag combo for making beds quickly and easily,0,SharkTank
DDP Yoga - Business Idea: a fitness program based on yoga developed by former pro wrestler Diamond Dallas Page . a fitness program based on yoga developed by former pro wrestler Diamond Dallas Page,0,SharkTank
Moberi - Business Idea: a bicycle-powered juice and smoothie cart . a bicycle-powered juice and smoothie cart,0,SharkTank
Southern Culture Artisan Foods - Business Idea: specialty pancake and waffle mixes . specialty pancake and waffle mixes,1,SharkTank
Spy Escape and Evasion - Business Idea: a spy school via seminar classes that teach defense tactics . a spy school via seminar classes that teach defense tactics,1,SharkTank
Cow Wow Cereal Milk - Business Idea: flavored milk that tastes like what's left at the bottom of a bowl of cereal . flavored milk that tastes like whatâ€™s left at the bottom of the cereal bowl,0,SharkTank
Cycloramic - Business Idea: an app that takes 360-degree pictures by making the phone spin itself around . app that takes 360-degree pictures by making an iPhone spin itself around,1,SharkTank
Nexersys - Business Idea: a fitness and gaming platform . fitness and gaming platform,0,SharkTank
The Cookie Dough Cafe - Business Idea: cookie dough in a jar that is designed to be eaten raw . cookie dough in a jar that is designed to be eaten raw,1,SharkTank
FitDeck - Business Idea: custom playing cards for exercising . custom playing cards for exercise,0,SharkTank
Freshly Picked - Business Idea: moccasins for babies . moccasins for babies,1,SharkTank
LifeCaps - Business Idea: emergency nourishment pills . emergency nourishment pill,0,SharkTank
SwimZip - Business Idea: children's swimwear with UV sun protection . childrenâ€™s swimwear with UV sun protection,1,SharkTank
Alaska Glacial Mud Co. - Business Idea: a facial mask made from Alaskan glacial mud . a facial mask made from Alaskan glacial mud,0,SharkTank
Balloon Distractions - Business Idea: a business that provides balloon artists to restaurants to entertain customers while they wait for their food . a business that provides balloon artists to restaurants to entertain customers while they wait for their food,0,SharkTank
InvisiPlug - Business Idea: powerstrips designed to blend in with hardwood floors . powerstrips designed to blend in with hardwood floors,1,SharkTank
LockerBones - Business Idea: customizable shelving for school lockers . customizable shelving for student lockers,1,SharkTank
Bounce Boot Camp - Business Idea: a company that uses inflatable bounce houses as fitness equipment for children . a company that uses inflatable bounce houses as fitness equipment for children,0,SharkTank
EyeBloc - Business Idea: a plastic cover for laptop webcams . a plastic cover for laptop webcams,0,SharkTank
GrooveBook - Business Idea: a service that creates photobooks from your smartphone photos . a service that creates photobooks from your smartphone photos,1,SharkTank
The Wall DoctoRX - Business Idea: an easy way to patch holes in walls . an easy way to patch holes in walls,1,SharkTank
"Cashmere Hair - Business Idea: a luxury hair extension company . Cashmere Hair offers award winning, luxury hair extensions. They are of the highest quality superior remy human hair and undetectable, looking like your real hair.Â Cashmere Hair extensions are easy to clip in, very comfortable and full in design. Women, if hair extensions are apart of your style try the quality in Cashmere Hair!",0,SharkTank
"Lite-Netics - Business Idea: magnetic Christmas lights . A revolutionary Christmas light product that uses magnets instead of traditional fasteners for simple installation,Â Lite-Netics have been tested to hold up against high wind forces, heavy rain, snow and other elements of the outdoors. Lite-Netics saves you labor intensive installation and from having to purchase other costly traditional attachment accessories.",0,SharkTank
One Life Products - Business Idea: a Hanukkah tree topper for interfaith families,1,SharkTank
"Tipsy Elves - Business Idea: a line of holiday clothing . Want to win the nicest ugly sweater contest? Tipsy Elves has created a line of clothing themed around the Christmas holiday and it is awesome.Â These are ugly Christmas sweaters on steroids. Tipsy Elves also has themed dresses, cardigans, pajamas and college alumni sweaters. Products available for Women, Men and Kids.",1,SharkTank
De-Boned Baby Back Rib Steak - Business Idea: ribs with the bones removed so they can be eaten with a knife and a fork . ribs with the bones removed so they can be eaten with a knife and a fork,1,SharkTank
FoHawx - Business Idea: a line of accessories that attach to bike helmets . a line of accessories that attach to safety helmets,0,SharkTank
SpiritHoods - Business Idea: furry hoods that resemble animals . furry hoods that resemble animals,0,SharkTank
