idea_text,label,source
LockerBoard - Fitness/Sports/Outdoors: skateboard that can fit inside a locker,,SharkTank
WypAviation - Fitness/Sports/Outdoors: wakeboard style vehicle,,SharkTank
SierraMadreResearch - Fitness/Sports/Outdoors: hammock tent,,SharkTank
SimpleHabit - Health/Wellness: meditation app,,SharkTank
Seventy2 - Lifestyle/Home: bag of tools and equipment for emergencies,,SharkTank
Jackson'sHonest - Food and Beverage: snack foods made with coconut oil,,SharkTank
QBall - Media/Entertainment: wireless microphone inside a bal,,SharkTank
Trippie - Travel: app for navigating large airports,,SharkTank
Firdgetland - Lifestyle/Home: fidget spinners and rings,,SharkTank
Enso - Fashion/Beauty: flexible silicone wedding bands,,SharkTank
ThirdWaveWater - Food and Beverage: mineral concoction for better coffee brewing quality,,SharkTank
TanglePets - Children/Education: kid-friendly hairbrush,,SharkTank
DelightedBy - Food and Beverage: dessert hummus,,SharkTank
Solemender - Health/Wellness: stainless steel foot massage roller,,SharkTank
IceShaker - Fitness/Sports/Outdoors: stainless steel insulated protein shake bottle,,SharkTank
Benjilock - Fitness/Sports/Outdoors: fingerprint-technology padlocks,,SharkTank
Ash&Anvil - Fashion/Beauty: shirts for short people,,SharkTank
Mirmir - Media/Entertainment: portable photo booth,,SharkTank
Kwik-hang - Lifestyle/Home: curtain rod brackets,,SharkTank
HumanBobber - Fitness/Sports/Outdoors: multi-functional personal flotation device,,SharkTank
NovelEffect - Children/Education: Novel Effect - storybook app with voice effects,,SharkTank
FatherFigure - Children/Education: Father Figure - paternity clothing for dads,,SharkTank
DrainWig - Lifestyle/Home: DrainWig - hair catcher for shower drains,,SharkTank
BrazynLife - Fitness/Sports/Outdoors: Brazyn Life - collapsible foam roller,,SharkTank
GeoOrbital - Fitness/Sports/Outdoors: GeoOrbital - converts regular bikes into electric bikes,,SharkTank
Qeepsake - Children/Education: Qeepsake - text message service that tracks baby milestones,,SharkTank
"WaiveCar - Automotive: WaiveCar - an all-electric, free car-sharing service",,SharkTank
Pearachute - Children/Education: Pearachute - kid-activity subscription service,,SharkTank
NoMo-Stach - Fashion/Beauty: No Mo-Stach - portable mustache removal kit,,SharkTank
SnoofyBee - Children/Education: Snoofybee - baby changing pad,,SharkTank
DreamPad - Lifestyle/Home: DreamPad - sound-emitting pillows for better sleep,,SharkTank
SnarkyTea - Food and Beverage: Snarky Tea - tea blends for specific moods,,SharkTank
BrilliantPad - Pet Products: BrilliantPad - self-cleaning puppy pad and dog potty,,SharkTank
Bravo - Software/Tech: Bravo - tipping app,,SharkTank
HoopMaps - Fitness/Sports/Outdoors: HoopMaps - finds the nearest basketball games,,SharkTank
GloveStix - Fitness/Sports/Outdoors: Glovestix - athletic gear deodorizer,,SharkTank
Grypmat - Automotive: Grypmat - tray that will keep your tools in place,,SharkTank
DNASimple - Health/Wellness: DNA Simple - saliva donor service for science research,,SharkTank
Robin - Fitness/Sports/Outdoors: Robin - robotic lawnmower service,,SharkTank
SmartGurlz - Software/Tech: SmartGurlz - coding dolls for girls,,SharkTank
ReelyHookedFishCo. - Food and Beverage: Reely Hooked Fish Co. - healthy smoked fish dip,,SharkTank
CutBuddy - Fashion/Beauty: The Cut Buddy - multi-curve hair trimming guide tool,,SharkTank
Slumberkins - Children/Education: Slumberkins - stuffed animals for sensory stimulation,,SharkTank
ProntoBev - Lifestyle/Home: ProntoBev - instant wine chiller,,SharkTank
Hater - Software/Tech: Hater - dating app,,SharkTank
CocoTaps - Lifestyle/Home: Coco Taps - coconut drill tools for drinking straight out of the fruit,,SharkTank
EverlyWell - Health/Wellness: EverlyWell - at-home lab testing,,SharkTank
Mush - Food and Beverage: Mush - ready to eat oatmeal,,SharkTank
TheOriginalComfy - Fashion/Beauty: The Original Comfy - sweater blanket,,SharkTank
ChristmasTreeHugger - Lifestyle/Home: Christmas Tree Hugger - bark-looking trunk cover for fake trees,,SharkTank
RokBlok - Media/Entertainment: RokBlok - portable record player,,SharkTank
ModernChristmasTrees - Lifestyle/Home: Modern Christmas Trees - artificial tree that is collapsible,,SharkTank
Frywall - Lifestyle/Home: Frywall - spltter protection for frying pans,,SharkTank
EllipticalStroller - Fitness/Sports/Outdoors: Elliptical Stroller - eliptical stroller,,SharkTank
Inirv - Lifestyle/Home: Inirv - smart stove sensors,,SharkTank
Birddogs - Fashion/Beauty: birddogs - gym shorts,,SharkTank
iFork - Lifestyle/Home: iFork - picnic product line,,SharkTank
Stasher - Green/CleanTech: Stasher - eco-friendly ziplock bags,,SharkTank
Recharj - Business Services: Recharj - nap studios,,SharkTank
Detrapel - Lifestyle/Home: Detrapel - liquid repellant spray,,SharkTank
FishFry - Food and Beverage: Joe's Gourmet Fish Fry - fish fry batter,,SharkTank
GoatPetProducts - Pet Products: Goat Pet Products - gadget for pet collar,,SharkTank
DudeRobe - Fashion/Beauty: Dude Robe - robes for men,,SharkTank
TheLongHairs - Fashion/Beauty: The Long Hairs - hair products for long-haired men,,SharkTank
Alice'sTable - Business Services: Alice's Table - business-in-a-box platform for women,,SharkTank
"Zup - Fitness/Sports/Outdoors: Zup - all-in-one kneeboard, wakesurf, and water ski",,SharkTank
BoobieBar - Food and Beverage: Boobie Bar - lactation bars for breastfeeding,,SharkTank
Pandaloon - Pet Products: Pandaloon - animal costumes,,SharkTank
RounderBum - Fashion/Beauty: RounderBum - padded men's undergarments,,SharkTank
BrushHero - Lifestyle/Home: Brush Hero - water-pressure powered oscillating brush,,SharkTank
Savy - Fashion/Beauty: Savy - online service that allows customers to negotiate prices with vendors,,SharkTank
GuzzleBuddy - Food and Beverage: Guzzle Buddy - wine glass attachable to bottles,,SharkTank
ThePop - Children/Education: The Pop - pacifier,,SharkTank
BouquetBar - Lifestyle/Home: Bouquet Bar - custom gift boxes,,SharkTank
TheWingman - Fitness/Sports/Outdoors: The Wingman - life jackets,,SharkTank
Zuvaa - Fashion/Beauty: Zuvaa - marketplace for African fashion,,SharkTank
TheDoughBar - Food and Beverage: The Dough Bar - protein donuts,,SharkTank
ShowerPill - Health/Wellness: ShowerPill - body wipes,,SharkTank
ChangEd - Children/Education: ChangEd - app that rounds up transactions to pay for student loan,,SharkTank
SnapClips - Fitness/Sports/Outdoors: SnapClips - silicone weight collars,,SharkTank
Sap! - Food and Beverage: Sap! - canned maple beverages,,SharkTank
Radiate - Fitness/Sports/Outdoors: Radiate - portable campfire,,SharkTank
Petrol - Pet Products: Petrol - vitamin water for dogs,,SharkTank
EveryTable - Food and Beverage: Everytable - take-out packaged food,,SharkTank
GunnarOptiks - Lifestyle/Home: Gunnar Optiks - glasses for looking at computers,,SharkTank
Avocaderia - Food and Beverage: Avocaderia - avocado-based food chain,,SharkTank
Solsource - Lifestyle/Home: Solsource - solar powered grill,,SharkTank
Sunniva - Food and Beverage: Sunniva - super coffee,,SharkTank
EggMazing - Lifestyle/Home: Egg Mazing - easter egg decorator,,SharkTank
Hugo'sAmazingTape - Lifestyle/Home: Hugo's Amazing Tape - tape that sticks to itself,,SharkTank
Coolpeds - Fitness/Sports/Outdoors: Coolpeds - Electric scooters,,SharkTank
CoinOut - Software/Tech: Coinout - digital cash wallet,,SharkTank
Bermie's - Fashion/Beauty: Bermie's - men's swimwear,,SharkTank
Dermovia - Fashion/Beauty: Dermovia Lace Your Face - beauty face mask,,SharkTank
Palmini - Food and Beverage: Palmini - pasta made from hearts of palm,,SharkTank
Thrive+ - Health/Wellness: Thrive+ - pill to cure hangovers,,SharkTank
FinalStraw - Lifestyle/Home: Final Straw - collapsable drinking straw,,SharkTank
BearBowl - Lifestyle/Home: Bear Bowl - folding outdoor cook pot,,SharkTank
Le-Glue - Children/Education: Le-Glue - glue for legos,,SharkTank
Boxlock - Lifestyle/Home: Boxlock - smart padlock for deliveries,,SharkTank
sanaÃ­a - Food and Beverage: sanaÃ­a - apple sauce,,SharkTank
LugBug - Children/Education: Lug Bug - baby carrier handle,,SharkTank
Ta-TaTowels - Fashion/Beauty: Ta-Ta Towels - stop boob sweat,,SharkTank
ShedDefender - Pet Products: Shed Defender - onesie for dogs,,SharkTank
Soupergirl - Food and Beverage: Soupergirl - healthier soups,,SharkTank
Bundil - Software/Tech: bundil - cryptocurrency investing app,,SharkTank
BeyondSushi - Food and Beverage: Beyond Sushi - vegan sushi,,SharkTank
CupBoardPro - Lifestyle/Home: Cup Board Pro - cutting board,,SharkTank
Manscaped - Health/Wellness: Manscaped - men's grooming products,,SharkTank
BoomBoom - Health/Wellness: BoomBoom - all-natural nasal inhaler,,SharkTank
"CaveShake - Food and Beverage: Cave Shake - keto, paleo shake",,SharkTank
ButterCloth - Fashion/Beauty: Butter Cloth - men's shirts,,SharkTank
HandbagRaincoat - Fashion/Beauty: Handbag Raincoat - handbag raincoat,,SharkTank
RewardStock - Software/Tech: Rewardstock - travel site to use reward points,,SharkTank
Wisp - Lifestyle/Home: Wisp - more efficient broom,,SharkTank
TheKombuchaShop - Food and Beverage: The Kombucha Shop - DIY kombucha,,SharkTank
Lockstraps - Lifestyle/Home: Lockstraps - locking tie downs,,SharkTank
VadeNutrition - Food and Beverage: Vade Nutrition - protein shakes,,SharkTank
Nui - Food and Beverage: Nui - low-sugar diet cookies,,SharkTank
Bottlekeeper - Liquor/Alcohol: Bottlekeeper - insulated beer bottle holder,,SharkTank
Prank-O - Uncertain/Other: Prank-O - fake product gift boxes,,SharkTank
Ski-Z - Fitness/Sports/Outdoors: Ski-Z - rolling ski carrier,,SharkTank
OatMeals - Food and Beverage: Oatmeals - oatmeal cafe,,SharkTank
HireSanta - Business Services: Hire Santa - santa network,,SharkTank
PopItPal - Uncertain/Other: Pop It Pal - pimple popping simulator,,SharkTank
Yumble - Food and Beverage: Yumble - children's meal delivery service,,SharkTank
BollyX - Fitness/Sports/Outdoors: BollyX - bollywood dance workouts,,SharkTank
Mother/Poppi - Food and Beverage: Mother - apple cider vinegar drink,,SharkTank
MokiDoorstep - Automotive: Moki Doorstep - step to reach roof of car,,SharkTank
SproingFitness - Fitness/Sports/Outdoors: Sproing Fitness - redesigned treadmill,,SharkTank
Bruw - Food and Beverage: Bruw - DIY cold brew coffee,,SharkTank
TushBaby - Children/Education: TushBaby - carrier for babies,,SharkTank
AdventureHunt - Fitness/Sports/Outdoors: Adventure Hunt - modern-day treasure hunt,,SharkTank
Uniform - Fashion/Beauty: Uniform - minimalist clothing,,SharkTank
Pristine - Health/Wellness: Pristine - cleansing sprays,,SharkTank
Aquapaw - Pet Products: Aquapaw - dog bathing tool,,SharkTank
SonnetJames - Fashion/Beauty: Sonnet James - flexible dresses for moms,,SharkTank
KittyKasas - Pet Products: Kitty Kasas - cat houses,,SharkTank
MakeupJunkieBags - Fashion/Beauty: Makeup Junkie Bags - makeup bags,,SharkTank
AngelShaveClub - Fashion/Beauty: Angel Shave Club - shave club for women,,SharkTank
ObviousWines - Food and Beverage: Obvious Wines - wine,,SharkTank
ZuGoPet - Pet Products: ZuGoPet - travel products for pets,,SharkTank
MontiKids - Children/Education: Monti Kids - montessori toys,,SharkTank
TwistItUpCombs - Fashion/Beauty: Twist It Up Combs - hair comb,,SharkTank
FreshBellies - Food and Beverage: Fresh Bellies - baby food,,SharkTank
SubSafe - Lifestyle/Home: SubSafe - sandwich container,,SharkTank
Zorpads - Fashion/Beauty: Zorpads - shoe odor inserts,,SharkTank
LifeLiftSystems - Lifestyle/Home: Life Lift Systems - tornado shelter,,SharkTank
CulrMix - Fashion/Beauty: CulrMix - hair product,,SharkTank
Zookies - Pet Products: Zookies - dog treats,,SharkTank
GOGA - Health/Wellness: GOGA - goat yoga,,SharkTank
ShowerToga - Lifestyle/Home: Shower Toga - portable shower,,SharkTank
ToyBox - Software/Tech: ToyBox - 3d printer,,SharkTank
Moink - Food and Beverage: Moink Meat - subscription box,,SharkTank
Goalsetter - Software/Tech: Goalsetter - savings app,,SharkTank
JollyRoger - Software/Tech: Jolly Roger - robocall bot,,SharkTank
UrbanFloat - Health/Wellness: Urban Float - sensory deprivation therapy,,SharkTank
KudoBanz - Children/Education: Kudo Banz - wrist bands for kids,,SharkTank
PoochSelfie - Pet Products: Pooch Selfie - Selfie tool for dogs,,SharkTank
WildEarth - Pet Products: Wild Earth - dog treats,,SharkTank
SilkRoll - Fashion/Beauty: SilkRoll - fashion trading platform,,SharkTank
PressWaffleCo. - Food and Beverage: Press Waffle Co. - waffle franchise,,SharkTank
PickUpPools - Automotive: Pickup Pools - pools for truck bed,,SharkTank
Dare-U-Go - Children/Education: Dare-U-Go Bib - bib food container,,SharkTank
Nuchas - Food and Beverage: Nuchas Empanada - empanada franchise,,SharkTank
HavenLock - Lifestyle/Home: HAVEN Lock - door locks,,SharkTank
Kanga - Lifestyle/Home: Kanga Koozie - cooler for cases,,SharkTank
CertifiKID - Children/Education: CertifiKID - discount comany for family activities,,SharkTank
Pricetitution - Media/Entertainment: Pricetitution - card game,,SharkTank
LumaSoda - Food and Beverage: Luma Soda - soda,,SharkTank
Hydroviv - Lifestyle/Home: Hydroviv - water filters,,SharkTank
Flip-It - Lifestyle/Home: Flip-It - caps for food products,,SharkTank
Maven'sCreamery - Food and Beverage: Maven's Creamery - macaron ice cream sandwiches,,SharkTank
Sapre - Business Services: Sapre - mobile ATM,,SharkTank
Swoveralls - Fashion/Beauty: Swoveralls - sweat pants + overalls,,SharkTank
Somnifix - Health/Wellness: Somnifix - mouth tape,,SharkTank
TheBestPocketSqaureHolder - Fashion/Beauty: The Best Pocket Sqaure Holder - pocket square holder,,SharkTank
Basepaws - Pet Products: Basepaws - cat DNA test,,SharkTank
TheBangShack - Food and Beverage: The Bang Shack - chicken dip,,SharkTank
Kymera - Fitness/Sports/Outdoors: Kymera - electric body board,,SharkTank
DeskView - Lifestyle/Home: DeskView - window-mounted standing desk,,SharkTank
Saucemoto - Automotive: Saucemoto - car sauce holder,,SharkTank
DoughP - Food and Beverage: DoughP - cookie dough,,SharkTank
Cubicall - Lifestyle/Home: Cubicall - office privacy booth,,SharkTank
FatShack - Food and Beverage: Fat Shack - lat night food franchise,,SharkTank
Quickflip - Fashion/Beauty: Quickflip - hoodie backpack,,SharkTank
BatBnB - Lifestyle/Home: BatBnB - bat houses,,SharkTank
CoyoteVest - Pet Products: CoyoteVest - body armor for pets,,SharkTank
Blueland - Lifestyle/Home: Blueland - ,,SharkTank
TaDah! - Food and Beverage: TaDah Foods East Mediterranean frozen foods,,SharkTank
Minuscal - Health/Wellness: Minuscal - ,,SharkTank
BabyToon - Children/Education: BabyToon - ,,SharkTank
BoostOxygen - Health/Wellness: Aromatherapy flavored supplemental oxygen,,SharkTank
AtlasMonroe - Food and Beverage: Atlas Monroe - ,,SharkTank
CircadianOptics - Health/Wellness: Circadian Optics - ,,SharkTank
FaceYogaWithKoko - Health/Wellness: Face Yoga With Koko - ,,SharkTank
Eterneva - Business Services: Eterneva - converting ashes into diamonds,,SharkTank
Aira - Software/Tech: Aira - ,,SharkTank
Baobab - Fashion/Beauty: Baobab - ,,SharkTank
SquidSocks - Children/Education: Squid Socks - ,,SharkTank
Snacklins - Food and Beverage: Snacklins - ,,SharkTank
BugBiteThing - Health/Wellness: Bug Bite Thing - ,,SharkTank
PlopStar - Lifestyle/Home: Plop Star - ,,SharkTank
KnifeAid - Business Services: Knife Aid - ,,SharkTank
Golfkicks - Fashion/Beauty: Golfkicks - ,,SharkTank
MyoStorm - Health/Wellness: Myostorm - ,,SharkTank
TailgateNGo - Fitness/Sports/Outdoors: Tailgate N Go - ,,SharkTank
NerditNow - Business Services: Nerdit Now - ,,SharkTank
EZCPak - Health/Wellness: EZC Pak - ,,SharkTank
PiliHunters - Food and Beverage: Pili Hunters - ,,SharkTank
Supply - Lifestyle/Home: Supply - ,,SharkTank
TheMeasuringShovel - Lifestyle/Home: The Measuring Shovel - ,,SharkTank
TheYard - Food and Beverage: The Yard Milkshake Bar - ,,SharkTank
Baubles+Soles - Fashion/Beauty: Baubles + Soles - ,,SharkTank
PeanutButterPump - Lifestyle/Home: Peanut Butter Pump - ,,SharkTank
DogThreads - Pet Products: Dog Threads - ,,SharkTank
Gallant - Pet Products: Stem cell banking for pets,,SharkTank
Outer - Lifestyle/Home: eco-friendly outdoor furniture,,SharkTank
Mrs.Goldfarb'sUnrealDeli - Food and Beverage: Mrs. Goldfarb's Unreal Deli - ,,SharkTank
Terra-Core - Fitness/Sports/Outdoors: Terra-Core Fitness - ,,SharkTank
KitLender - Business Services: Kit Lender - ,,SharkTank
Beardaments - Business Services: Beardaments - ,,SharkTank
EasyTreezy - Lifestyle/Home: Easy Treezy - ,,SharkTank
LittleElf - Lifestyle/Home: Little Elf Gift Wrap Cutter - ,,SharkTank
Flexscreen - Lifestyle/Home: Flexible window screens for home,,SharkTank
Fortress - Fashion/Beauty: Fortress Clothing - ,,SharkTank
SlumberPod - Children/Education: SlumberPod - ,,SharkTank
ZUUM - Fitness/Sports/Outdoors: ZUUM - ,,SharkTank
KreyÃ²lEssence - Health/Wellness: KreyÃ²l Essence - ,,SharkTank
LoveSync - Business Services: LoveSync - ,,SharkTank
WisePocketProducts - Fashion/Beauty: Wise Pocket Products - ,,SharkTank
WannaDate? - Food and Beverage: Wanna Date? - ,,SharkTank
Ka-Pop! - Food and Beverage: Ka-Pop! - ,,SharkTank
GeniusJuice - Food and Beverage: Genius Juice - ,,SharkTank
"Ready,Set,Food! - Children/Education: Ready, Set, Food! - ",,SharkTank
RapidRope - Fitness/Sports/Outdoors: Rapid Rope - ,,SharkTank
Fur - Fashion/Beauty: Fur - ,,SharkTank
BalaBangles - Fitness/Sports/Outdoors: Wearable wrist and ankle weights,,SharkTank
Pips&Bounce - Food and Beverage: Pips & Bounce - ,,SharkTank
ShakeItPup - Food and Beverage: Shake it Pup - ,,SharkTank
BabyQuip - Business Services: BabyQuip - ,,SharkTank
BiteToothpasteBits - Health/Wellness: Bite Toothpaste Bits - ,,SharkTank
PairEyewear - Health/Wellness: Customizable childrenâ€™s glasses,,SharkTank
CoconutGirl - Food and Beverage: Coconut Girl - ,,SharkTank
Swimply - Business Services: Swimply - ,,SharkTank
KidsLuv - Food and Beverage: KidsLuv - ,,SharkTank
Bertello - Lifestyle/Home: Bertello - ,,SharkTank
SpaceTraveler - Children/Education: The Space Traveler - ,,SharkTank
Bohana - Food and Beverage: Popped water lily seed snacks,,SharkTank
Boho - Fitness/Sports/Outdoors: Boho Camper Vans,,SharkTank
Grouphug - Lifestyle/Home: Grouphug - ,,SharkTank
SafetyNailer - Lifestyle/Home: Nail guide and finger protector,,SharkTank
Goumi - Children/Education: Baby mittens and boots that stay on,,SharkTank
PastabyHudson - Business Services: Pasta by Hudson - ,,SharkTank
CritterPricker - Lifestyle/Home: Critter Pricker - ,,SharkTank
TheFrozenFarmer - Food and Beverage: The Frozen Farmer - ,,SharkTank
BadBirdie - Fashion/Beauty: Bad Birdie - ,,SharkTank
Beddley - Lifestyle/Home: Beddley - ,,SharkTank
Muvez - Fashion/Beauty: Muvez - ,,SharkTank
PrepWellAcademy - Business Services: PrepWell Academy - ,,SharkTank
JustTheCheese - Food and Beverage: Just The Cheese - ,,SharkTank
Neuro - Food and Beverage: Neuro - ,,SharkTank
FirstSaturdayLime - Lifestyle/Home: First Saturday Lime - ,,SharkTank
SeriouslySlime - Children/Education: Seriously Slime - ,,SharkTank
LittleBurros - Lifestyle/Home: Little Burros - ,,SharkTank
Jiggaerobics - Fitness/Sports/Outdoors: Jiggaerobics - ,,SharkTank
FriedGreenTomatoes - Food and Beverage: Fried Green Tomatoes - ,,SharkTank
MuralPainter - Business Services: Hand-painted signs and promo agency,,SharkTank
Proven - Health/Wellness: Proven - ,,SharkTank
Tanoshi - Software/Tech: Tablet with preloaded education app for children,,SharkTank
UnbuckleMe - Lifestyle/Home: car seat buckle release tool,,SharkTank
VanRobotics - Software/Tech: Robotic math tutors for kids,,SharkTank
LordVonSchmitt - Fashion/Beauty: Crocheted clothing made from repurposed afghans,,SharkTank
PottySafe - Children/Education: Locking potty chair for potty training,,SharkTank
ToughTie - Fashion/Beauty: Kid- and life-proof ties,,SharkTank
DadWare - Fashion/Beauty: Skin-to-skin bonding shirts for new dads,,SharkTank
Salted - Business Services: Delivery-first restaurant service brands,,SharkTank
MCSquares - Lifestyle/Home: Modular dry-erase products to replace sticky notes,,SharkTank
Slate - Food and Beverage: Slate Chocolate Milk,,SharkTank
RescueReady - Lifestyle/Home: Fire safety ladder embedded in window frames,,SharkTank
"YellowLeafHammocks - Fitness/Sports/Outdoors: Soft, weather-safe hammocks made by women",,SharkTank
DreamlandBaby - Children/Education: baby weighted sleep sack blanket,,SharkTank
RollinGreens - Food and Beverage: Plant and grain-based frozen snacks,,SharkTank
TheMadOptimist - Health/Wellness: Customizable vegan soap and body care products,,SharkTank
TouchUpCup - Business Services: paint storage cup,,SharkTank
SparkCharge - Business Services: portable electric car charger,,SharkTank
GarmaGuard - Lifestyle/Home: germ killing spray,,SharkTank
Rumpl - Lifestyle/Home: high performance blankets,,SharkTank
BootayBag - Lifestyle/Home: Subscription underwear service for women,,SharkTank
GoOats - Food and Beverage: Oatmeal in a ball,,SharkTank
"PoochPaper - Lifestyle/Home: biodegradable, compostable, paper alternative to plastic",,SharkTank
"PNuffCrunch - Food and Beverage: non-gmo, plant-based, puffed peanut snack",,SharkTank
HugSleep - Lifestyle/Home: wearable blanket,,SharkTank
AnimatedLure - Lifestyle/Home: Rechargeable robotic lure,,SharkTank
TheCerealKillerzKitchen - Food and Beverage: Retail focused cereal-bar,,SharkTank
Chirp - Fitness/Sports/Outdoors: Exercise wheel for back pain relief,,SharkTank
"JadaSpices - Food and Beverage: plant-based, vegan chicken salt and spices",,SharkTank
SurpriseCake - Food and Beverage: Surprise gifts inside of a cake,,SharkTank
TheMightyCarver - Lifestyle/Home: Carving knife that looks like a chainsaw,,SharkTank
Flipstik - Electronics: Stick your phone anywhere,,SharkTank
Fitfighter - Fitness/Sports/Outdoors: Weighted exercise hose,,SharkTank
LiftidNeurostimulation - Health/Wellness: Transcranial neuro-stimulation device for improving focus,,SharkTank
FoamPartyHats - Fashion/Beauty: Custom-designed foam hats,,SharkTank
"BeeD'Vine - Food and Beverage: sustainably produced, barrel-aged honey wine",,SharkTank
Pan'sMushroomJerky - Food and Beverage: Mushroom-based jerky,,SharkTank
K9Mask - Pet Products: Face mask for your dog,,SharkTank
Moment - Food and Beverage: Meditation Drink,,SharkTank
Prime6 - Lifestyle/Home: Hardwood based grilling logs,,SharkTank
TheHoliball - Fashion/Beauty: Giant inflatable ornaments,,SharkTank
ToiletTimer - Lifestyle/Home: Toilet timer gag gift,,SharkTank
ODRSkis - Fitness/Sports/Outdoors: Skates for skiing,,SharkTank
BuckleMeBabyCoats - Lifestyle/Home: Car seat-friendly coats,,SharkTank
Peekaboo - Food and Beverage: Ice cream with hidden vegetables,,SharkTank
BrakeFree - Automotive: safety brake light attachment for motorcycle helmets,,SharkTank
Click&Carry - Lifestyle/Home: Hands-free bag carrier,,SharkTank
CodibyPillarLearning - Children/Education: Educational robot for kids,,SharkTank
Electra - Food and Beverage: Sports hydration drink,,SharkTank
ALL33 - Lifestyle/Home: Desk chairs to promote back health,,SharkTank
HisandHerBar - Food and Beverage: Aphrodisiac snack bar,,SharkTank
TrophySmack - Fitness/Sports/Outdoors: Custom trophies for fantasy sports,,SharkTank
SliceofSauce - Food and Beverage: Dehydrated and sliced condiments,,SharkTank
LoveisProject - Fashion/Beauty: Handmade bracelets,,SharkTank
LunaMagic - Fashion/Beauty: Makeup for Latino women,,SharkTank
BubblyBlaster - Lifestyle/Home: Champagne water gun,,SharkTank
Quevos - Food and Beverage: Healthy chips made from egg whites,,SharkTank
Brumachen - Food and Beverage: Portable coffee maker,,SharkTank
AuraBora - Food and Beverage: Herbal sparkling water,,SharkTank
SwipeNSnap - Children/Education: One hand diaper cream applicator,,SharkTank
YonoClip - Lifestyle/Home: Clip to keep personal items off of the ground,,SharkTank
NightCap - Food and Beverage: hair scrunchie turned drink cover,,SharkTank
RuleBreaker - Food and Beverage: snack made from chickpeas,,SharkTank
MountainFlowEco-Wax - Health/Wellness: Eco-friendly ski wax,,SharkTank
JaxSheets - Lifestyle/Home: Stench-free bedsheets and clothes,,SharkTank
ThePizzaCupcake - Food and Beverage: Bagel shaped pizza,,SharkTank
IceBeanie - Food and Beverage: beanie with ice packs,,SharkTank
DraftTop - Food and Beverage: Easily remove the top of an aluminum can,,SharkTank
PashionFootwear - Fashion/Beauty: High heels that can be turned into flats,,SharkTank
SouperCubes - Food and Beverage: Cubes to freeze leftovers,,SharkTank
ByootCompany - Fashion/Beauty: Button-up swimwear for women,,SharkTank
SiennaSauce - Food and Beverage: Wing sauce,,SharkTank
BetterBedder - Lifestyle/Home: Headband for your mattress,,SharkTank
EverythingLegendary - Food and Beverage: Vegan-friendly meat-free burger,,SharkTank
WalkeePaws - Pet Products: Leggings for dogs,,SharkTank
Hopscotch - Software/Tech: Coding app that allows kids to create games,,SharkTank
SimplyGoodJars - Food and Beverage: Salads in a jar,,SharkTank
PinchMeTherapyDough - Health/Wellness: Stress relieving therapy dough,,SharkTank
MuffWaders - Food and Beverage: Overalls that store beet,,SharkTank
BusyBabyMat - Children/Education: Silicone placemat for babies,,SharkTank
MisfitFoods - Food and Beverage: Half meat half vegetable sausages,,SharkTank
"ChillSystems - Food and Beverage: Lightweight, ice-free drink cooler",,SharkTank
TandemBoogie - Fitness/Sports/Outdoors: Boogie board for two,,SharkTank
TotesBabies - Uncertain/Other: Car seat holder for a shopping cart,,SharkTank
NuMilk - Food and Beverage: Plant-based milk machine,,SharkTank
HairyGrabster - Fashion/Beauty: Loose hair remover,,SharkTank
MadRabbit - Fashion/Beauty: Tattoo aftercare,,SharkTank
BunchBikes - Automotive: Electric cargo bike,,SharkTank
StepNPull - Lifestyle/Home: Hands free door opener,,SharkTank
DynoSafe - Uncertain/Other: Temperature-controlled porch safe,,SharkTank
ProbioticMaker - Food and Beverage: A product that lets homeowners culture and create yogurt overnight,,SharkTank
Phoozy - Electronics: Thermal and drop-safe cover for mobile devices,,SharkTank
OpulenceMDBeauty - Fashion/Beauty: Safe and glue-free magnetic eyelashes,,SharkTank
"TheCheeseChopper - Lifestyle/Home: Multi-purpose cheese storage container, slicer, and shredder",,SharkTank
TheMatte - Fashion/Beauty: Compact and foldable working area for makeup,,SharkTank
FurZapper - Pet Products: product that helps remove pet hair from clothes,,SharkTank
TruffleShuffle - Food and Beverage: truffle supplier for restaurants,,SharkTank
Suds2Go - Lifestyle/Home: Portable handwashing device,,SharkTank
SaladSling - Food and Beverage: lightweight and cost-effective salad spinner alternative,,SharkTank
Larq - Health/Wellness: Self-cleaning and purifying water bottle,,SharkTank
JiggyPuzzles - Uncertain/Other: Unique jigsaw puzzles with a social cause,,SharkTank
TheScrubbie - Lifestyle/Home: Universal cleaning attachment,,SharkTank
TheBumblingBee - Food and Beverage: Vegan fast-food restaurant,,SharkTank
XTorch - Lifestyle/Home: Solar-powered flashlight,,SharkTank
"GrindBasketball - Business Services: Portable, collapsible, and affordable rebounding machine",,SharkTank
CreationNation - Food and Beverage: Protein mixes for no-bake treats,,SharkTank
SneakERASERS - Fashion/Beauty: dual-sided cleaning sponge for shoes,,SharkTank
"BEERMKR - Liquor/Alcohol: Connected, all-in-one home beer brewing system",,SharkTank
Pluto - Lifestyle/Home: pillow for different sleeping styles,,SharkTank
FlingGolf - Fitness/Sports/Outdoors: Golf-lacrosse hybrid sport,,SharkTank
FloatNGrill - Food and Beverage: Floating grill,,SharkTank
TheOriginalStretchlace - Lifestyle/Home: Product that turns any laced shoe into a slip-on,,SharkTank
DinoDon - Uncertain/Other: Life-sized dinosaur animatronics,,SharkTank
CopperCowCoffee - Food and Beverage: Vietnamese coffee business,,SharkTank
