idea_text,label,source
Validated - Software_Tech: app that connects you to shops and restaurants that help pay for your transportation,0,SharkTank
Guardian Bikes - Children: safe brake biking for kids,1,SharkTank
"Goverre - Other: modern, portable wine glass sippy cup for adults",1,SharkTank
See Rescue Streamer - Software_Tech: rescue signal device that can be used on land and in the water day or night,0,SharkTank
BootyQueen Apparel - Clothing_Fashion: booty accentuating high-quality fitness apparel,1,SharkTank
Loctote Industrial Bag Co. - Travel_Auto: theft-proof bag,1,SharkTank
Thompson Tee - Clothing_Fashion: undershirt with a sweat proof barrier,1,SharkTank
Wallet Buckle - Accessories_Gadgets: wallet buckle for holding cards and cash,0,SharkTank
Rumi Spice - Food_Beverage: ethically sourced spices from Afghanistan,1,SharkTank
Scooping Bowl - Lifestyle_Home: mixing bowl with a built in spatula for easy scooping,1,SharkTank
Wine & Design - Media_Entertainment: wine and paint experience,1,SharkTank
"Rocketbook - Software_Tech: Rocketbook makes smart reusable notebooks that are completely erasable when you wipe them with a dampened microfiber cloth, so you can use each page over and over and over again. You can even use your phone to send a digital copy to the cloud.",0,SharkTank
Laid Brand - Cosmetics_Beauty: pheromone-enriched hair products,0,SharkTank
Bridal Buddy - Accessories_Gadgets: lightweight slip that helps brides bag up their dress so that they can use the toilet on their own,1,SharkTank
Locker Board - Fitness_Outdoors: skateboard that can fit inside a school locker,1,SharkTank
Wyp Aviation - Fitness_Outdoors: air surfing adventure sport,0,SharkTank
"Sierra Madre Research - Fitness_Outdoors: element protecting, hammock camping gear",1,SharkTank
Simple Habit - Software_Tech: Mindful meditation app,0,SharkTank
The Seventy2 - Health_SelfCare: 72 hours survival kit and survival system,1,SharkTank
"Jackson's Honest - Food_Beverage: organic, coconut oil-based potato and tortilla chips in a variety of flavors",1,SharkTank
Qball - Software_Tech: throwable foam encased wireless microphone system,1,SharkTank
"Trippie - Software_Tech: airport navigation app
",0,SharkTank
Fidgetland - Health_SelfCare: range of fidget toys for adults & kids,1,SharkTank
"Enso - Accessories_Gadgets: fashionable silicone rings for active lifestyles
",1,SharkTank
Third Wave Water - Food_Beverage: water enhancing mineralizing pouches for making better coffee,1,SharkTank
Tangle Pets - Children: line of plush toy animal hairbrushes,1,SharkTank
Delighted By - Food_Beverage: Chickpea-based dessert flavored hummus,1,SharkTank
Sole Mender - Health_SelfCare: Foot roller for Plantar Fasciitis,0,SharkTank
Ice Shaker - Accessories_Gadgets: Vacuum-insulated steel water and shaker bottle,1,SharkTank
Benjilock - Software_Tech: Hybrid technology padlock that opens by key or fingerprint.,1,SharkTank
Ash and Anvil - Clothing_Fashion: clothing for men under 5’8”,1,SharkTank
"Mirmir - Services: photo, gif and video booth service",1,SharkTank
"Kwik - Lifestyle_Home: no-screw, no-nail curtain rod brackets",0,SharkTank
"Human Bobber - Fitness_Outdoors: saddle flotation device, swim life jacket",1,SharkTank
Novel Effect - Software_Tech: Voice interactive children’s storytelling app,1,SharkTank
Father Figure - Clothing_Fashion: Paternity clothing company,0,SharkTank
DrainWig - Lifestyle_Home: Hair-catching drain plug,1,SharkTank
Brazyn Life - Health_SelfCare: Collapsible foam roller,1,SharkTank
WaiveCar - Services: free electric car ride sharing service,1,SharkTank
Pearachute - Services: subscription service for parents to gain access to activities and classes for kids in their area,1,SharkTank
GeoOrbital - Software_Tech: innovative wheel that turns a regular bike into an electric bike,0,SharkTank
Qeepsake - Software_Tech: digital baby journaling app,0,SharkTank
No Mo Stache - Health_SelfCare: line of wax-care travel kits,1,SharkTank
SnoofyBee - Children: portable diaper changing pad,1,SharkTank
Dreampad - Lifestyle_Home: soothing sound emitting pillow,0,SharkTank
"Snarky Tea - Food_Beverage: soilon-bagged, whole-leaf, functional tea blends",1,SharkTank
Brilliant Pad - PetProducts: self-cleaning dog potty,1,SharkTank
Bravo - Software_Tech: tip or pay app based on blockchain technology,1,SharkTank
Hoop Maps - Software_Tech: app that helps users find nearby pickup basketball games,0,SharkTank
GloveStix - Health_SelfCare: deodorizing sticks for athletic gloves and shoes,1,SharkTank
Grypmat - Accessories_Gadgets: non-slip flexible tool tray,1,SharkTank
DNA Simple - Services: dna swab kit service connecting to research studies in need of participants,1,SharkTank
robin - Services: robotic lawn mower service,0,SharkTank
SmartGurlz - Education: fun and easy way for girls to learn how to code with dolls,1,SharkTank
Reely Hooked Fish Co. - Food_Beverage: fresh and healthy smoked fish dips,1,SharkTank
Cut Buddy - Cosmetics_Beauty: beard shaping tool and hair cutting guide,1,SharkTank
Slumberkins - Children: positivity affirming stuffed animal and book collection for kids,0,SharkTank
ProntoBev - Accessories_Gadgets: wine chilling device,1,SharkTank
hater - Software_Tech: dating app that connects people based on things they hate in common,1,SharkTank
Coco Taps - Lifestyle_Home: coconut tapping system that lets you enjoy coconut water from the source,0,SharkTank
EverlyWell - Health_SelfCare: Easy at-home health testing kits,1,SharkTank
"Mush - Food_Beverage: ready to eat, healthy oatmeal snack",1,SharkTank
The Original Comfy - Clothing_Fashion: the original sweater blanket,1,SharkTank
The Christmas Tree Hugger - Other: pole wrapping that makes fake Christmas trees look more real,0,SharkTank
RokBlok by Pink Donut - Other: Wireless portable record player,1,SharkTank
"Modern Christmas Trees - Other: contemporary, plexiglass-based Christmas trees",1,SharkTank
Frywall - Lifestyle_Home: silicone splatter guard,1,SharkTank
Elliptical Stroller - Fitness_Outdoors: exercise stroller that lets you move by propelled elliptical motion,0,SharkTank
Inirv - Software_Tech: smart stove safety sensor knob that detects temperature and smoke and allows you to remotely control your stove,0,SharkTank
Birddogs - Clothing_Fashion: lifestyle e-commerce brand selling shorts with built in underwear,0,SharkTank
"“iFork” - Lifestyle_Home: interlocking utensils, cups and plates",1,SharkTank
“stasher” - Lifestyle_Home: reusuable silicone food storage bags,1,SharkTank
“recharj” - Health_SelfCare: meditation and napping studio for rest and relaxation,0,SharkTank
“Detrapel” - Cosmetics_Beauty: water and stain repellent spray for shoes and fabric,1,SharkTank
Fish fry - Food_Beverage: seasoned seafood breading mix,1,SharkTank
G.O.A.T. PetProducts - Software_Tech: pet speaking app allowing pet parents to communicate with their pets,1,SharkTank
Duderobe - Clothing_Fashion: luxury bathrobe for men,0,SharkTank
the Longhairs - Cosmetics_Beauty: accessories for men with long hair,1,SharkTank
Alice's Table - Services: flower-arrangement franchise business,1,SharkTank
"ZUP - Fitness_Outdoors: sit, stand, or kneel all-in-one wake board",0,SharkTank
Boobie bar - Food_Beverage: herbal lactation snack bar,1,SharkTank
RounderBum - Clothing_Fashion: line of padded underwear and shirts for men,1,SharkTank
"Brush Hero - Travel_Auto: water-powered spinning, self-cleaning detail brush for cars, motocycles, and more",0,SharkTank
Savy - Software_Tech: shopify pricing app that lets customers set prices on items,0,SharkTank
Guzzle Buddy - Accessories_Gadgets: drink accessory that turns a wine bottle into a glass,1,SharkTank
Bouquet Bar - Services: designer gift box platform,1,SharkTank
The Wingman - Fitness_Outdoors: worlds thinnest inflatable life jacket made for high performance water activities,0,SharkTank
Zuvaa - Software_Tech: online marketplace for African fashions,0,SharkTank
The Pop - Children: baby pacifier that pops inwardly into a protective bubble when dropped,1,SharkTank
The Dough Bar - Food_Beverage: Protein packed doughnuts,1,SharkTank
ShowerPill - Health_SelfCare: extra-thick premium body wet wipes,0,SharkTank
ChangEd - Software_Tech: app for paying off student loans using spare change,1,SharkTank
SnapClips - Fitness_Outdoors: Silicone and velcro lock for securing gym weights,1,SharkTank
Sap - Food_Beverage: plant-based superfood sparkling beverages made from 100% pure maple and birch sap,0,SharkTank
"Radiate - Fitness_Outdoors: reusable, portable campfire",1,SharkTank
"Petrol - PetProducts: nutritious, hydrating drink for dogs",0,SharkTank
EveryTable - Food_Beverage: fresh and healthy foods at fast-food prices,1,SharkTank
Gunnar Optiks - Accessories_Gadgets: Blue light glasses for reducing eye strain,1,SharkTank
Avocaderia - Food_Beverage: avocado inspired bar restaurant,1,SharkTank
Solsource - Fitness_Outdoors: solar cooking products making it simple to cook anywhere under the sun,1,SharkTank
"Sunniva Super Coffee - Food_Beverage: line of coffees, espressos, and creamers made of organic coffee, coconut oil and whey protein",0,SharkTank
Eggmazing - Other: egg decorating kit,1,SharkTank
"Hugo's Amazing Tape - Other: non-adhesive, self-clinging tape",1,SharkTank
Coolpeds - Travel_Auto: Hybrid electric scooter-luggage,0,SharkTank
CoinOut - Software_Tech: Smart receipts app that lets you scan receipts for cash back,1,SharkTank
Bermies - Clothing_Fashion: Tropical lifestyle swimwear for men,0,SharkTank
Dermovia Lace Your Face - Health_SelfCare: Lace beauty serum face mask,1,SharkTank
Palmini - Food_Beverage: Healthy pasta substitute made of hearts of palm,1,SharkTank
Thrive+ - Health_SelfCare: Morning after hangover cure supplement,0,SharkTank
BoxLock - Software_Tech: wifi connected padlock for access control and secure storage containment,0,SharkTank
Le Glue - Children: water-soluble adhesive for lego pieces,1,SharkTank
"FinalStraw - Other: the world’s first collapsible, reusable metal straw",0,SharkTank
Bear Minimum - Fitness_Outdoors: folding cook pot for the outdoors,1,SharkTank
Shed Defender - PetProducts: The dog onesie that contans pet hair and dander,1,SharkTank
LugBug - Accessories_Gadgets: accessory for easy car seat handling and carrying,0,SharkTank
Ta-Ta Towel - Health_SelfCare: moisture and sweat absorbing towel for ta ta’s,1,SharkTank
"sanaía - Food_Beverage: Island-inspired, gourmet applesauce made from baked organic green apples",1,SharkTank
"Soupergirl - Food_Beverage: nutritious, vegan, kosher soup meals",0,SharkTank
Bundil - Software_Tech: app that allows users to invest spare change from everyday purchases into cryptocurrency,1,SharkTank
Beyond Sushi - Food_Beverage: vegan restaurant servicing plant-based sushi,1,SharkTank
Cup Board Pro - Lifestyle_Home: cutting board with attachment for collecting waste,1,SharkTank
"Manscaped - Cosmetics_Beauty: below the belt, male grooming and hygiene products – pubic hair trimmer razor",1,SharkTank
BoomBoom - Health_SelfCare: all-natural nasal inhalers,0,SharkTank
"Cave Shake - Food_Beverage: keto meal replacement shake, dessert and snack",1,SharkTank
Butter Cloth - Clothing_Fashion: stylish comfortable professional cotton shirts,1,SharkTank
The Handbag Raincoat - Clothing_Fashion: fashionable covering that protects bags from the rain,0,SharkTank
RewardStock - Software_Tech: Travel rewards app that helps users redeem air miles and hotel travel points,1,SharkTank
The WISP - Lifestyle_Home: lightweight broom and dustpan innovation for easier sweeping,0,SharkTank
The Kombucha Shop - Food_Beverage: kombucha tea brew kit,1,SharkTank
Vade Nutrition - Food_Beverage: dissolvable whey protein scoops,1,SharkTank
Lockstraps - Accessories_Gadgets: stainless steel cable that securely locks down your valuables,0,SharkTank
Bottlekeeper - Other: stainless steel bottle holder that keeps beer cool and protected from falls,1,SharkTank
"Nui - Food_Beverage: low-sugar, high-fat keto cookies",1,SharkTank
Hire Santa - Services: Santa’s for hire,1,SharkTank
Ski:Z - Fitness_Outdoors: caddy for easily pushing skies,1,SharkTank
Prank - Other: variety of prank gag joke gift boxes,1,SharkTank
OatMeals - Food_Beverage: oatmeal bar and cafe serving up a modern oatmeal experience,1,SharkTank
Pop It Pal - Health_SelfCare: Pimple popping toy,1,SharkTank
Yumble - Services: Healthy meal subscription food service for kids,1,SharkTank
BollyX - Fitness_Outdoors: Bollywood dance workout and fitness classes,0,SharkTank
"Mother Beverage - Food_Beverage: Flavored, prebiotic, apple cider vinegar drink",1,SharkTank
Moki Doorstep - Travel_Auto: Aircraft-grade aluminum vehicle doorstep for rooftop access,1,SharkTank
Sproing Fitness - Fitness_Outdoors: interval workout machine,0,SharkTank
BRUW - Lifestyle_Home: At-home cold brew coffee filter,1,SharkTank
TushBaby - Children: Ergonomic hip seat baby carrier,1,SharkTank
Adventure Hunt - Media_Entertainment: nationwide treasure hunt games and entertainment services,1,SharkTank
Uniform - Clothing_Fashion: social enterprise promoting ethically produced clothing from African,0,SharkTank
Pristine - Health_SelfCare: toilet spray alternative for toilet paper and wet wipes,1,SharkTank
Aquapaw - PetProducts: innovative pet bathing tool,0,SharkTank
Makeup Junkie Bags - Cosmetics_Beauty: multi-functional makeup bag that doubles as a clutch,1,SharkTank
Angel Shave Club - Cosmetics_Beauty: shaving razor subscription service for women,0,SharkTank
"Kitty Kasas - PetProducts: modular, washable, stackable cat shelters",1,SharkTank
Sonnet James - Clothing_Fashion: line of women’s dresses,1,SharkTank
"ZuGoPet - PetProducts: dog car harness and other stylish, multifunctional PetProducts",0,SharkTank
Obvious Wines - Food_Beverage: curated wines for a easy wine experience,1,SharkTank
Twist It Up Comb - Cosmetics_Beauty: comb for twisting afro-centric hair,1,SharkTank
Monti Kids - Education: Montessori based learning subscription service for children from birth to 3 years old,1,SharkTank
Life Lift Systems - Lifestyle_Home: storm shelter bed system,1,SharkTank
"Fresh Bellies - Children: all-natural, preservative-free, vegetable and fruit baby foods",0,SharkTank
"SubSafe - Other: waterproof container for phones, sandwiches, wallets, keys.",1,SharkTank
Zorpads - Health_SelfCare: activated carbon odor absorbing shoe inserts,1,SharkTank
Zookies Cookies - PetProducts: cookie mix for making dog treats at home,1,SharkTank
CurlMix - Health_SelfCare: all-natural flaxseed gel for curly hair,0,SharkTank
GOGA Goat Yoga - Fitness_Outdoors: yoga classes with baby goats to keep you company,0,SharkTank
"Shower Toga - Clothing_Fashion: privacy product for changing, showering and redressing in public",1,SharkTank
Jolly Roger Telephone Co. - Services: Subscription service that protects customers from robocalls and telemarketers,0,SharkTank
Toybox Labs - Children: 3D printer toy builder for kids,1,SharkTank
"Goalsetter - Software_Tech: Goal-based savings, gifting and financial literacy app, made just for kids and families",0,SharkTank
Moink - Food_Beverage: Ethical meat subscription box service,1,SharkTank
Urban Float - Health_SelfCare: epsom salt hydrotherapy float spa,1,SharkTank
Wild Earth - PetProducts: eco-friendly alternative protein dog food,1,SharkTank
Kudo Banz - Children: kid’s wristband with collectable charms earned for good behavior,0,SharkTank
Pooch Selfie - PetProducts: a phone attachment for taking better dog selfies,1,SharkTank
Press Waffle Co. - Food_Beverage: Belgian waffle shop,1,SharkTank
SilkRoll - Software_Tech: Online clothing exchange marketplace,0,SharkTank
Pick - Travel_Auto: vinyl pool liner for pick-up trucks,1,SharkTank
Dare - Children: silicone baby bib plate with multiple compartments,1,SharkTank
Nuchas - Food_Beverage: Argentine-style empanadas in a variety of flavors,0,SharkTank
HavenLock - Accessories_Gadgets: Door-securing wedge,0,SharkTank
Kanga - Accessories_Gadgets: Beer insulating case,1,SharkTank
CertifiKID - Software_Tech: Family activities oriented deal site,1,SharkTank
Pricetitution - Media_Entertainment: card game that asks how much money it would take for each player to do a certain task.,1,SharkTank
Hydroviv - Other: water filtration system,1,SharkTank
Flip - Accessories_Gadgets: gets every last drop of liquid out of any bottle,0,SharkTank
Luma Soda - Food_Beverage: healthy sodas made from natural sugars,0,SharkTank
Mavens Creamery - Food_Beverage: macron ice cream sandwiches,1,SharkTank
Spare - Software_Tech: virtual atm network and mobile app,1,SharkTank
Swoveralls - Clothing_Fashion: sweatpant overalls for men and women,0,SharkTank
Somnifix - Health_SelfCare: over-the-mouth single-use adhesive patch that helps mouth breathers sleep better,1,SharkTank
Basepaws - PetProducts: at-home pet DNA test kits for cats,1,SharkTank
"Best Pocket Square Holder - Accessories_Gadgets: lightweight, durable holder to hold the fold of any pocket square",1,SharkTank
Kymera Body Boards - Fitness_Outdoors: Electric powered surfboard-looking device that is relatively lightweight and inexpensive.,1,SharkTank
The Bang Shack - Food_Beverage: world famous chicken and vegan dips,0,SharkTank
Cubicall - Lifestyle_Home: Modern office phone booth for privacy and productivity,1,SharkTank
Doughp - Food_Beverage: Cookie dough dessert shop,0,SharkTank
Saucemoto - Travel_Auto: In-car sauce/dip clip for avoiding spills,1,SharkTank
Deskview - Lifestyle_Home: Wall-mountable standing workstation,1,SharkTank
Quikflip - Clothing_Fashion: Quick flipping 2-in-1 reversible backpack hero hoodie,1,SharkTank
Coyote Vest - PetProducts: spiked dog protection vest,0,SharkTank
BatBnB - Other: bat houses designed preserve bat wildlife and promote their use as natural pest control,1,SharkTank
Fat Shack - Food_Beverage: over-the-top fat food restaurant,1,SharkTank
Blueland - Services: eco-friendly subscription service for cleaning tablets and supplies,1,SharkTank
MinusCal - Food_Beverage: snack bars that won’t make you lose weight but will help you lose weight by blocking fat absorpotion,0,SharkTank
BabyToon - Children: two-in-one baby spoon and teether,1,SharkTank
TaDah! - Food_Beverage: East Mediterranean frozen foods,1,SharkTank
Circadian Optics - Lifestyle_Home: stylish light therapy lamps,1,SharkTank
Boost Oxygen - Health_SelfCare: canned oxygen,1,SharkTank
Face Yoga with Koko - Fitness_Outdoors: japanese face yoga techniques,0,SharkTank
"Atlas Monroe - Food_Beverage: plant-based, vegan fried chicken",0,SharkTank
Eterneva - Services: turn your pets or loved ones ashes into diamonds,1,SharkTank
"Baobab - Clothing_Fashion: pima cotton, stain resistant polo shirt with perfect collars",0,SharkTank
Aira - Accessories_Gadgets: tesla coil-based wireless charging,1,SharkTank
Squid Socks - Children: baby socks that can’t be pulled off,1,SharkTank
Knife Aid - Services: mail-in knife sharpening service,1,SharkTank
Bug Bite Thing - Accessories_Gadgets: suction tool for relieving bug and insect bites,1,SharkTank
Plop Star - Lifestyle_Home: essential oil based dissolvable deodorizer toilet tablets,0,SharkTank
"Snacklins - Food_Beverage: healthy, vegan pork-rind puffed chips made of simple ingredients",1,SharkTank
"Tailgate N Go - Food_Beverage: portable, outdoor kitchen and dry box made for any outdoor cooking",1,SharkTank
"Nerdit Now - Services: computer, phone and tablet mobile repair services",0,SharkTank
Golfkicks - Clothing_Fashion: turns ordinary sneakers or rubber-soled shoes into golf shoes,1,SharkTank
"Myo Storm - Health_SelfCare: heated, vibrating, massage therapy ball",1,SharkTank
The Measuring Shovel - Fitness_Outdoors: shovel with a built in ruler,1,SharkTank
"Pili Hunters - Food_Beverage: pili nut based snacks
",0,SharkTank
"Supply - Health_SelfCare: luxury, stainless steel, single-blade razor",1,SharkTank
"EZC Pak - Health_SelfCare: echinacea, zinc, and vitamin C immune support pack",1,SharkTank
Baubles + Soles - Clothing_Fashion: shoes with customizable baubles,1,SharkTank
Dog Threads - PetProducts: Dog clothing company.  They also sell matching outfits for you and your dog!,1,SharkTank
Peanut Butter Pump - Accessories_Gadgets: A way to pump your peanut butter out of the can.,0,SharkTank
The Yard - Food_Beverage: specialty milkshake bar,1,SharkTank
Galant - PetProducts: stem cell therapy for dogs,1,SharkTank
"Mrs. Goldfarb's Unreal Deli - Food_Beverage: vegan, plant-based corned beef and deli meats",1,SharkTank
Terra - Fitness_Outdoors: air-filled workout surface that increases muscle activation,1,SharkTank
Outer - Lifestyle_Home: premium outdoor patio furniture with a protective cover,1,SharkTank
Easy Treezy - Other: prefab artificial Christmas trees,0,SharkTank
"Beardaments - Cosmetics_Beauty: funky beard ornaments
",1,SharkTank
"Kit Lender - Clothing_Fashion: ski and snowboard rental clothes – jacket, pants, goggles and gloves",0,SharkTank
Little ELF - Accessories_Gadgets: easy gift wrap and paper cutter,1,SharkTank
Slumberpod - Children: portable mini blackout pod for babies and toddlers,1,SharkTank
Fortress - Clothing_Fashion: outerwear clothing brand for extreme weather,0,SharkTank
"Zuum - Fitness_Outdoors: electric, motorized hoverboard-scooter shoes",0,SharkTank
Flexscreen - Other: flexible window screen replacement,1,SharkTank
Wise Pocket Products - Clothing_Fashion: socks with pockets,1,SharkTank
Kreyòl Essence - Health_SelfCare: haitian black castor oil hair and skin care products,1,SharkTank
Lovesync - Software_Tech: love making communication button and app for couples in the mood,0,SharkTank
"Wanna Date? - Food_Beverage: A healthy, gluten-free, date-based alternative to jams and nut butters",1,SharkTank
Genius Juice - Food_Beverage: blended whole coconut smoothie,1,SharkTank
Rapid Rope - Accessories_Gadgets: multi-use utility rope dispensing and cutting cannister,1,SharkTank
"Ready, Set, Food! - Children: early allergen introduction for babies",1,SharkTank
"Ka:Pop!! - Food_Beverage: non-GMO, air-popped, ancient grain chips",0,SharkTank
Bala Bangles - Fitness_Outdoors: stylish weighted wrist and ankle weights,1,SharkTank
Shake It Pup! - PetProducts: dog food seasoning,1,SharkTank
Pips & Bounce - Media_Entertainment: ping pong lounge and social club,0,SharkTank
Fur Oil - Health_SelfCare: all natural skin and hair care line for hair down there,1,SharkTank
Bite Toothpaste Bits - Health_SelfCare: eco-friendly toothpaste tablets,0,SharkTank
BabyQuip - Services: online rental service for baby equipment,0,SharkTank
"Coconut Girl - Food_Beverage: dairy-free, paleo cookie, coconut icecream sandwiches",1,SharkTank
Pair Eyewear - Cosmetics_Beauty: customizable glasses for children,1,SharkTank
"K!ds Luv - Health_SelfCare: sugar-free, vitamin-infused drink for kids",0,SharkTank
Swimply - Software_Tech: airbnb for swimming pools,0,SharkTank
Space Traveler - Travel_Auto: kids car seat divider cover that gives your children their own space while on long car trips,1,SharkTank
Bertello - Fitness_Outdoors: portable wood fire and gas outdoor pizza oven,1,SharkTank
"Boho - Services: camper van rental service
",1,SharkTank
Bohana - Food_Beverage: popped water lily seed snack popcorn alternative,1,SharkTank
Grouphug - Accessories_Gadgets: window panel solar charger,1,SharkTank
Safety Nailer - Accessories_Gadgets: easy safe nail holding accessory for screws and nails,1,SharkTank
Pasta by Hudson - Food_Beverage: quick service fresh pasta bar,1,SharkTank
"Goumi - Children: cute, functional, scratch-protection line of organic cotton baby essentials",1,SharkTank
Critter Pricker - Other: humane raccoon deterring spikes,1,SharkTank
"The Frozen Farmers - Food_Beverage: premium, dairy, gluten-free icecream and sorbet made from fresh, cosmetically imperfect fruit",1,SharkTank
"Muvez - Clothing_Fashion: 2-in-1, indoor-outdoor slipper shoes with removable soles",1,SharkTank
"Prepwell Academy - Services: online video-based, college admissions mentoring service",0,SharkTank
Beddley - Lifestyle_Home: 3-sided easy open and close duvet cover,0,SharkTank
Bad Birdie - Clothing_Fashion: stylish golf polos,1,SharkTank
"Just The Cheese - Food_Beverage: natural crunchy baked cheese snacks
",0,SharkTank
"Neuro - Health_SelfCare: nootropic, energy gum with caffeine, B vitamins and L-teanine for mental clarity",0,SharkTank
Seriously Slime - Media_Entertainment: slime making kits and parties,0,SharkTank
"First Saturday Lime - Other: eco friendly, lime and citric acid based, insect repellent",1,SharkTank
Fried Green Tomatoes - Food_Beverage: cornmeal and flour deep fry batter mix and secret sauce,1,SharkTank
"Little Burros - Accessories_Gadgets: lawn and garden tool storage tray attachment for wheelbarrows
",0,SharkTank
"Jiggaerobics - Fitness_Outdoors: fusion of fitness, entertainment and culture into dance fitness workout classes",0,SharkTank
"Mural Painter - Services: hand-painted murals and custom signage service connecting artists with clients
",1,SharkTank
"Unbuckle Me - Travel_Auto: car seat buckle release tool
",1,SharkTank
"Tanoshi - Software_Tech: 2-in-1 kid friendly tablet and computer
",1,SharkTank
Proven - Health_SelfCare: artificial intelligence based personalized skincare,0,SharkTank
Van Robotics - Software_Tech: smart robot tutor,0,SharkTank
"Tough Tie - Clothing_Fashion: customizable stain-repellent, machine-washable, stylish line of ties and accessories
",1,SharkTank
Lord Von Schmitt - Clothing_Fashion: colorful handmade crochet fashions,0,SharkTank
"DadWare - Clothing_Fashion: skin to skin bonding shirt for father and child
",0,SharkTank
Potty Safe - Children: potty training chair with child proof latch for easier potty disposal,1,SharkTank
MC Squares - Other: dry erase whiteboard sticky pads and tiles,1,SharkTank
Rescue Ready - Other: window frame fitted fire escape system,0,SharkTank
"Slate - Food_Beverage: low sugar, lactose-free, protein-rich chocolate milk",0,SharkTank
"Salted - Services: delivery service for restaurants
",0,SharkTank
Dreamland Baby - Children: baby weighted sleep sack blanket,1,SharkTank
"The Mad Optimist - Health_SelfCare: vegan, halal, cruelty-free customizable soap and body care
",1,SharkTank
Rollin Greens - Food_Beverage: cauliflower plant-based appetizers and meat replacements,1,SharkTank
Yellow Leaf Hammocks - Lifestyle_Home: handmade hammocks with a social cause,1,SharkTank
Touch Up Cup - Accessories_Gadgets: paint storage container for your next paint touch up project,1,SharkTank
SparkCharge - Accessories_Gadgets: Ultra-fast portable charging unit for electric cars,1,SharkTank
"GarmaGuard - Health_SelfCare: natural, organic garment and fabric cleanser that kills germs and viruses on clothing",0,SharkTank
"Rumpl - Lifestyle_Home: high-performance indoor and outdoor, weatherproof, durable, and cozy blankets",0,SharkTank
BootayBag - Clothing_Fashion: Underwear subscription brand for women,1,SharkTank
GoOats - Food_Beverage: oatmeal in a ball,1,SharkTank
"Pooch Paper - PetProducts: biodegradable, compostable, paper alternative to plastic dog waste bags",1,SharkTank
"PNuff Crunch - Food_Beverage: non-gmo, plant-based, puffed peanut snack",1,SharkTank
Hug Sleep - Lifestyle_Home: wearable blanket that provides a comforting sleep.,1,SharkTank
Animated Lure - Fitness_Outdoors: rechargeable robotic lure,1,SharkTank
The Cereal Killerz Kitchen - Food_Beverage: Las Vegas-based breakfast cereal bar,0,SharkTank
Chirp. - Health_SelfCare: exercise wheel for back pain relief,1,SharkTank
"Jada Spices - Food_Beverage: plant-based, vegan chicken salt and spices",1,SharkTank
"Surprise Cake - Food_Beverage: popping cake stand that let’s you hide surprises inside of a cake
",0,SharkTank
Mighty Carver - Lifestyle_Home: electric food carving knife that sounds like a chainsaw,1,SharkTank
Flipstik - Accessories_Gadgets: space-technology-based adhesive device that let’s users attach their phones to any surface,1,SharkTank
Fitfighter - Fitness_Outdoors: full body strength and resistance training tool made from recycled fire hose,1,SharkTank
Liftid Neurostimulation - Software_Tech: transcranial neuro-stimulation device for improving focus,0,SharkTank
Foam Party Hats - Media_Entertainment: foam party hats,1,SharkTank
"Bee D'Vine - Food_Beverage: sustainably produced, barrel-aged honey wine from Sonoma Valley",1,SharkTank
"Pan's Mushroom Jerky - Food_Beverage: vegetarian, gluten-free, Shiitake mushroom jerky",1,SharkTank
"K9 Mask - PetProducts: replaceable, air filter masks for dogs",1,SharkTank
"Moment - Food_Beverage: all-natural, botanical beverage for mind, focus and stress relief
",0,SharkTank
"Prime6 - Fitness_Outdoors: eco-friendly, reusable, sawdust briquettes",1,SharkTank
The Holiball - Other: inflatable Christmas ornaments,1,SharkTank
Toilet Timer - Accessories_Gadgets: 5 minute sand timer that helps you time your bathroom breaks,1,SharkTank
ODR Skis - Fitness_Outdoors: lightweight ski boot blades for a smoother ski experience,0,SharkTank
Buckle Me Baby Coats - Travel_Auto: coat that allows easy access to car-seat buckles,1,SharkTank
Peekaboo - Food_Beverage: premium indulgent ice cream with hidden vegetables,0,SharkTank
Brake Free - Travel_Auto: safety brake light attachment for motorcycle helmets,1,SharkTank
"Click & Carry - Lifestyle_Home: Easily clip and carry grocery bags to our grocery bag carrier handle. The rotating top twists to easily load and unload bags, locking them into place",1,SharkTank
Codi by Pillar Learning - Education: education storytelling toy robot for social and emotional learning,1,SharkTank
Electra - Food_Beverage: all-natural sports hydration drink,1,SharkTank
ALL33 - Lifestyle_Home: innovative dynamic ergonomic office chair that keeps your vertebrae moving while you sit,0,SharkTank
His and Her Bar - Food_Beverage: all-natural aphrodisiac snack bar,0,SharkTank
"Trophy Smack - Services: customize your own fantasy sports trophies, rings and belts",1,SharkTank
Slice of Sauce - Food_Beverage: dehydrated condiments packaged into convenient slices,1,SharkTank
"Love is Project - Accessories_Gadgets: spreading empathy, love and connection through ethically hand-crafted bracelets",0,SharkTank
"Luna Magic - Cosmetics_Beauty: high quality, affordable cosmetic",1,SharkTank
Bubbly Blaster - Media_Entertainment: champagne bottle attachment from spraying champagne fun,1,SharkTank
Quevos - Food_Beverage: high protein snack chips made from egg whites,1,SharkTank
Brumachen - Food_Beverage: single serve portable coffee brewer and biodegradable coffee pods,0,SharkTank
"Aura Bora - Food_Beverage: line of herbal sparkling waters made from herbs, fruits, and flowers",1,SharkTank
Swipensnap - Children: one hand diaper cream applicator,1,SharkTank
Yono Clip - Accessories_Gadgets: portable suction hanger for keeping your possessions off dirty surfaces,1,SharkTank
NightCap - Other: drink cover and spike prevention scrunchie,1,SharkTank
